stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$21
>",no,93301,,2015-12-22,04:43:16.553000,4:20 pm,$5,2015-12-25,0,93650,02:40:00,7:00 pm
"$23
>",no,93301,,2015-12-22,04:43:16.741000,6:10 pm,$8,2015-12-25,0,93650,01:55:00,8:05 pm
"$21
>",no,93301,,2015-12-22,04:43:16.944000,9:55 pm,$5,2015-12-25,0,93650,01:55:00,11:50 pm
"$28
>",no,90001,,2015-12-22,04:43:45.326000,2:25 am,$21,2015-12-25,0,93650,04:50:00,7:15 am
"$28
>",no,90001,,2015-12-22,04:43:45.526000,5:15 am,$21,2015-12-25,0,93650,05:05:00,10:20 am
"$28
>",no,90001,,2015-12-22,04:43:45.720000,7:45 am,$21,2015-12-25,0,93650,04:40:00,12:25 pm
"$28
>",no,90001,,2015-12-22,04:43:45.912000,9:05 am,$21,2015-12-25,0,93650,04:20:00,1:25 pm
"$29
>",no,90001,,2015-12-22,04:43:46.109000,12:15 pm,$22,2015-12-25,1,93650,05:10:00,5:25 pm
"$26
>",no,90001,,2015-12-22,04:43:46.298000,12:15 pm,$18,2015-12-25,0,93650,05:20:00,5:35 pm
"$28
>",no,90001,,2015-12-22,04:43:46.488000,1:00 pm,$21,2015-12-25,0,93650,04:30:00,5:30 pm
"$28
>",no,90001,,2015-12-22,04:43:46.679000,3:00 pm,$21,2015-12-25,0,93650,04:25:00,7:25 pm
"$28
>",no,90001,,2015-12-22,04:43:46.874000,4:20 pm,$21,2015-12-25,0,93650,05:30:00,9:50 pm
"$28
>",no,90001,,2015-12-22,04:43:47.068000,6:10 pm,$21,2015-12-25,0,93650,04:20:00,10:30 pm
"$30
>",no,93650,,2015-12-22,04:44:14.866000,12:10 am,$13,2015-12-25,0,95350,01:55:00,2:05 am
"$32
>",no,93650,,2015-12-22,04:44:15.088000,5:15 am,$17,2015-12-25,0,95350,02:00:00,7:15 am
"$30
>",no,93650,,2015-12-22,04:44:15.291000,9:40 am,$13,2015-12-25,0,95350,02:05:00,11:45 am
"$32
>",no,93650,,2015-12-22,04:44:15.499000,10:45 am,$17,2015-12-25,0,95350,01:45:00,12:30 pm
"$30
>",no,93650,,2015-12-22,04:44:15.690000,1:40 pm,$14,2015-12-25,0,95350,02:10:00,3:50 pm
"$32
>",no,93650,,2015-12-22,04:44:15.886000,7:55 pm,$17,2015-12-25,0,95350,01:45:00,9:40 pm
"$30
>",no,93650,,2015-12-22,04:44:16.079000,8:40 pm,$14,2015-12-25,0,95350,02:05:00,10:45 pm
"$41
>",no,93650,,2015-12-22,04:44:46.557000,3:25 am,$18,2015-12-25,0,94203,03:50:00,7:15 am
"$39
>",no,93650,,2015-12-22,04:44:46.748000,7:35 am,$13,2015-12-25,0,94203,04:10:00,11:45 am
"$41
>",no,93650,,2015-12-22,04:44:46.945000,11:20 am,$18,2015-12-25,0,94203,03:10:00,2:30 pm
"$39
>",no,93650,,2015-12-22,04:44:47.140000,2:40 pm,$14,2015-12-25,0,94203,03:10:00,5:50 pm
"$39
>",no,93650,,2015-12-22,04:44:47.401000,6:45 pm,$14,2015-12-25,0,94203,04:00:00,10:45 pm
"$37
>",no,93650,,2015-12-22,04:45:16.140000,8:30 am,$29,2015-12-25,0,94102,04:00:00,12:30 pm
"$37
>",no,93650,,2015-12-22,04:45:16.375000,11:00 am,$25,2015-12-25,0,94102,04:50:00,3:50 pm
"$37
>",no,93650,,2015-12-22,04:45:16.561000,3:30 pm,$25,2015-12-25,1,94102,06:05:00,9:35 pm
"$37
>",no,93650,,2015-12-22,04:45:16.749000,5:40 pm,$29,2015-12-25,0,94102,04:00:00,9:40 pm
"$23
>",no,93650,,2015-12-22,04:45:44.288000,12:50 am,$7,2015-12-25,0,93301,02:20:00,3:10 am
"$21
>",no,93650,,2015-12-22,04:45:44.528000,3:40 am,$3,2015-12-25,0,93301,02:30:00,6:10 am
"$23
>",no,93650,,2015-12-22,04:45:44.720000,4:10 am,$7,2015-12-25,0,93301,01:55:00,6:05 am
"$23
>",no,93650,,2015-12-22,04:45:44.921000,4:25 am,$7,2015-12-25,0,93301,02:45:00,7:10 am
"$21
>",no,93650,,2015-12-22,04:45:45.130000,8:35 am,$4,2015-12-25,0,93301,01:55:00,10:30 am
"$23
>",no,93650,,2015-12-22,04:45:45.334000,12:10 pm,$7,2015-12-25,0,93301,01:55:00,2:05 pm
"$21
>",no,93650,,2015-12-22,04:45:45.537000,3:05 pm,$4,2015-12-25,0,93301,02:30:00,5:35 pm
"$21
>",no,93650,,2015-12-22,04:45:45.731000,3:30 pm,$4,2015-12-25,0,93301,01:55:00,5:25 pm
"$21
>",no,93650,,2015-12-22,04:45:45.922000,5:10 pm,$3,2015-12-25,0,93301,02:40:00,7:50 pm
"$21
>",no,93650,,2015-12-22,04:45:46.122000,6:15 pm,$3,2015-12-25,0,93301,01:55:00,8:10 pm
"$21
>",no,93650,,2015-12-22,04:45:46.314000,7:55 pm,$4,2015-12-25,0,93301,01:55:00,9:50 pm
"$28
>",no,93650,,2015-12-22,04:46:13.855000,1:45 am,$21,2015-12-25,0,90001,04:20:00,6:05 am
"$28
>",no,93650,,2015-12-22,04:46:14.053000,2:00 am,$21,2015-12-25,0,90001,05:10:00,7:10 am
"$26
>",no,93650,,2015-12-22,04:46:14.258000,5:45 am,$18,2015-12-25,0,90001,04:45:00,10:30 am
"$28
>",no,93650,,2015-12-22,04:46:14.449000,9:40 am,$21,2015-12-25,0,90001,04:25:00,2:05 pm
"$26
>",no,93650,,2015-12-22,04:46:14.679000,12:15 pm,$18,2015-12-25,0,90001,05:20:00,5:35 pm
"$26
>",no,93650,,2015-12-22,04:46:15.040000,1:00 pm,$18,2015-12-25,0,90001,04:25:00,5:25 pm
"$26
>",no,93650,,2015-12-22,04:46:15.257000,2:15 pm,$17,2015-12-25,0,90001,05:35:00,7:50 pm
"$26
>",no,93650,,2015-12-22,04:46:15.450000,3:45 pm,$18,2015-12-25,0,90001,04:25:00,8:10 pm
"$26
>",no,93650,,2015-12-22,04:46:15.658000,5:30 pm,$18,2015-12-25,0,90001,04:20:00,9:50 pm
"$28
>",no,93650,,2015-12-22,04:46:43.289000,1:45 am,$21,2015-12-25,0,95201,04:20:00,6:05 am
"$28
>",no,93650,,2015-12-22,04:46:43.475000,2:00 am,$21,2015-12-25,0,95201,05:10:00,7:10 am
"$26
>",no,93650,,2015-12-22,04:46:43.697000,5:45 am,$18,2015-12-25,0,95201,04:45:00,10:30 am
"$28
>",no,93650,,2015-12-22,04:46:43.912000,9:40 am,$21,2015-12-25,0,95201,04:25:00,2:05 pm
"$26
>",no,93650,,2015-12-22,04:46:44.108000,12:15 pm,$18,2015-12-25,0,95201,05:20:00,5:35 pm
"$26
>",no,93650,,2015-12-22,04:46:44.318000,1:00 pm,$18,2015-12-25,0,95201,04:25:00,5:25 pm
"$26
>",no,93650,,2015-12-22,04:46:44.514000,2:15 pm,$17,2015-12-25,0,95201,05:35:00,7:50 pm
"$26
>",no,93650,,2015-12-22,04:46:44.706000,3:45 pm,$18,2015-12-25,0,95201,04:25:00,8:10 pm
"$26
>",no,93650,,2015-12-22,04:46:44.904000,5:30 pm,$18,2015-12-25,0,95201,04:20:00,9:50 pm
stdfare,express,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$38
>",no,95350,,2015-12-22,04:50:52.258000,3:30 am,$17,2015-12-26,0,93650,02:05:00,5:35 am
"$39
>",no,95350,,2015-12-22,04:50:52.476000,6:20 am,$20,2015-12-26,0,93650,02:10:00,8:30 am
"$38
>",no,95350,,2015-12-22,04:50:52.707000,7:40 am,$17,2015-12-26,0,93650,02:10:00,9:50 am
"$39
>",no,95350,,2015-12-22,04:50:52.947000,11:00 am,$18,2015-12-26,0,93650,01:45:00,12:45 pm
"$39
>",no,95350,,2015-12-22,04:50:53.166000,5:55 pm,$18,2015-12-26,0,93650,01:45:00,7:40 pm
"$39
>",no,95350,,2015-12-22,04:50:53.358000,5:55 pm,$18,2015-12-26,0,93650,02:10:00,8:05 pm
"$38
>",no,95350,,2015-12-22,04:50:53.554000,8:25 pm,$15,2015-12-26,0,93650,02:10:00,10:35 pm
"$49
>",no,94203,,2015-12-22,04:51:20.955000,3:30 am,$19,2015-12-26,0,93650,04:05:00,7:35 am
"$49
>",no,94203,,2015-12-22,04:51:21.162000,7:40 am,$19,2015-12-26,0,93650,04:15:00,11:55 am
"$53
>",no,94203,,2015-12-22,04:51:21.352000,2:35 pm,$23,2015-12-26,0,93650,03:10:00,5:45 pm
"$51
>",no,94203,,2015-12-22,04:51:21.562000,5:55 pm,$21,2015-12-26,0,93650,04:00:00,9:55 pm
"$51
>",no,94102,,2015-12-22,04:51:49.098000,6:20 am,$35,2015-12-26,0,93650,04:50:00,11:10 am
"$53
>",no,94102,,2015-12-22,04:51:49.339000,7:45 am,$37,2015-12-26,1,93650,05:45:00,1:30 pm
"$51
>",no,94102,,2015-12-22,04:51:49.528000,11:00 am,$33,2015-12-26,0,93650,04:30:00,3:30 pm
"$51
>",no,94102,,2015-12-22,04:51:49.726000,5:55 pm,$33,2015-12-26,0,93650,04:00:00,9:55 pm
"$42
>",no,95201,,2015-12-22,04:52:21.529000,3:30 am,$20,2015-12-26,0,93650,02:50:00,6:20 am
"$42
>",no,95201,,2015-12-22,04:52:21.717000,7:40 am,$20,2015-12-26,0,93650,02:55:00,10:35 am
"$45
>",no,95201,,2015-12-22,04:52:21.912000,2:35 pm,$24,2015-12-26,0,93650,02:05:00,4:40 pm
"$43
>",no,95201,,2015-12-22,04:52:22.108000,5:55 pm,$22,2015-12-26,0,93650,02:55:00,8:50 pm
"$42
>",no,95201,,2015-12-22,04:52:22.310000,8:25 pm,$19,2015-12-26,0,93650,02:55:00,11:20 pm
"$27
>",no,93301,,2015-12-22,04:52:50.531000,2:25 am,$11,2015-12-26,0,93650,01:55:00,4:20 am
"$27
>",no,93301,,2015-12-22,04:52:50.743000,5:15 am,$11,2015-12-26,0,93650,02:30:00,7:45 am
"$27
>",no,93301,,2015-12-22,04:52:50.960000,7:45 am,$11,2015-12-26,0,93650,01:55:00,9:40 am
"$27
>",no,93301,,2015-12-22,04:52:51.146000,9:05 am,$11,2015-12-26,0,93650,01:55:00,11:00 am
"$28
>",no,93301,,2015-12-22,04:52:51.343000,12:15 pm,$12,2015-12-26,0,93650,02:30:00,2:45 pm
"$29
>",no,93301,,2015-12-22,04:52:51.541000,1:00 pm,$13,2015-12-26,0,93650,01:55:00,2:55 pm
"$28
>",no,93301,,2015-12-22,04:52:51.801000,3:00 pm,$12,2015-12-26,0,93650,01:55:00,4:55 pm
"$27
>",no,93301,,2015-12-22,04:52:51.989000,4:20 pm,$10,2015-12-26,0,93650,02:40:00,7:00 pm
"$29
>",no,93301,,2015-12-22,04:52:52.188000,6:10 pm,$13,2015-12-26,0,93650,01:55:00,8:05 pm
"$27
>",no,93301,,2015-12-22,04:52:52.387000,9:55 pm,$10,2015-12-26,0,93650,01:55:00,11:50 pm
"$34
>",no,90001,,2015-12-22,04:53:20.446000,2:25 am,$24,2015-12-26,0,93650,04:50:00,7:15 am
"$34
>",no,90001,,2015-12-22,04:53:20.635000,5:15 am,$24,2015-12-26,0,93650,05:05:00,10:20 am
"$34
>",no,90001,,2015-12-22,04:53:20.828000,7:45 am,$24,2015-12-26,0,93650,04:40:00,12:25 pm
"$36
>",no,90001,,2015-12-22,04:53:21.020000,9:05 am,$25,2015-12-26,0,93650,04:20:00,1:25 pm
"$38
>",no,90001,,2015-12-22,04:53:21.216000,12:15 pm,$27,2015-12-26,1,93650,05:10:00,5:25 pm
"$34
>",no,90001,,2015-12-22,04:53:21.407000,12:15 pm,$23,2015-12-26,0,93650,05:20:00,5:35 pm
"$36
>",no,90001,,2015-12-22,04:53:21.604000,1:00 pm,$24,2015-12-26,0,93650,04:30:00,5:30 pm
"$34
>",no,90001,,2015-12-22,04:53:21.791000,3:00 pm,$23,2015-12-26,0,93650,04:25:00,7:25 pm
"$34
>",no,90001,,2015-12-22,04:53:21.985000,4:20 pm,$23,2015-12-26,0,93650,05:30:00,9:50 pm
"$36
>",no,90001,,2015-12-22,04:53:22.181000,6:10 pm,$24,2015-12-26,0,93650,04:20:00,10:30 pm
"$38
>",no,93650,,2015-12-22,04:53:55.998000,12:10 am,$17,2015-12-26,0,95350,01:55:00,2:05 am
"$38
>",no,93650,,2015-12-22,04:53:56.188000,5:15 am,$17,2015-12-26,0,95350,02:00:00,7:15 am
"$39
>",no,93650,,2015-12-22,04:53:56.377000,9:40 am,$20,2015-12-26,0,95350,02:05:00,11:45 am
"$39
>",no,93650,,2015-12-22,04:53:56.570000,10:45 am,$18,2015-12-26,0,95350,01:45:00,12:30 pm
"$38
>",no,93650,,2015-12-22,04:53:56.758000,1:40 pm,$15,2015-12-26,0,95350,02:10:00,3:50 pm
"$38
>",no,93650,,2015-12-22,04:53:56.951000,7:55 pm,$15,2015-12-26,0,95350,01:45:00,9:40 pm
"$38
>",no,93650,,2015-12-22,04:53:57.159000,8:40 pm,$15,2015-12-26,0,95350,02:05:00,10:45 pm
"$49
>",no,93650,,2015-12-22,04:54:25.306000,3:25 am,$19,2015-12-26,0,94203,03:50:00,7:15 am
"$51
>",no,93650,,2015-12-22,04:54:25.510000,7:35 am,$23,2015-12-26,0,94203,04:10:00,11:45 am
"$51
>",no,93650,,2015-12-22,04:54:25.699000,11:20 am,$21,2015-12-26,0,94203,03:10:00,2:30 pm
"$53
>",no,93650,,2015-12-22,04:54:25.891000,2:40 pm,$23,2015-12-26,0,94203,03:10:00,5:50 pm
"$49
>",no,93650,,2015-12-22,04:54:26.088000,6:45 pm,$17,2015-12-26,0,94203,04:00:00,10:45 pm
"$51
>",no,93650,,2015-12-22,04:54:53.290000,8:30 am,$35,2015-12-26,0,94102,04:00:00,12:30 pm
"$49
>",no,93650,,2015-12-22,04:54:53.473000,11:00 am,$29,2015-12-26,0,94102,04:50:00,3:50 pm
"$49
>",no,93650,,2015-12-22,04:54:53.660000,3:30 pm,$29,2015-12-26,1,94102,06:05:00,9:35 pm
"$51
>",no,93650,,2015-12-22,04:54:53.851000,5:40 pm,$33,2015-12-26,0,94102,04:00:00,9:40 pm
"$27
>",no,93650,,2015-12-22,04:55:25.019000,12:50 am,$10,2015-12-26,0,93301,02:20:00,3:10 am
"$27
>",no,93650,,2015-12-22,04:55:25.224000,3:40 am,$9,2015-12-26,0,93301,02:30:00,6:10 am
"$28
>",no,93650,,2015-12-22,04:55:25.453000,4:10 am,$12,2015-12-26,0,93301,01:55:00,6:05 am
"$28
>",no,93650,,2015-12-22,04:55:25.642000,4:25 am,$12,2015-12-26,0,93301,02:45:00,7:10 am
"$28
>",no,93650,,2015-12-22,04:55:25.828000,8:35 am,$12,2015-12-26,0,93301,01:55:00,10:30 am
"$29
>",no,93650,,2015-12-22,04:55:26.028000,12:10 pm,$12,2015-12-26,0,93301,01:55:00,2:05 pm
"$28
>",no,93650,,2015-12-22,04:55:26.214000,3:05 pm,$11,2015-12-26,0,93301,02:30:00,5:35 pm
"$28
>",no,93650,,2015-12-22,04:55:26.487000,3:30 pm,$11,2015-12-26,0,93301,01:55:00,5:25 pm
"$27
>",no,93650,,2015-12-22,04:55:26.671000,5:10 pm,$9,2015-12-26,0,93301,02:40:00,7:50 pm
"$27
>",no,93650,,2015-12-22,04:55:26.863000,6:15 pm,$9,2015-12-26,0,93301,01:55:00,8:10 pm
"$27
>",no,93650,,2015-12-22,04:55:27.056000,7:55 pm,$9,2015-12-26,0,93301,01:55:00,9:50 pm
"$34
>",no,93650,,2015-12-22,04:55:56.376000,1:45 am,$24,2015-12-26,0,90001,04:20:00,6:05 am
"$34
>",no,93650,,2015-12-22,04:55:56.565000,2:00 am,$24,2015-12-26,0,90001,05:10:00,7:10 am
"$34
>",no,93650,,2015-12-22,04:55:56.757000,5:45 am,$24,2015-12-26,0,90001,04:45:00,10:30 am
"$37
>",no,93650,,2015-12-22,04:55:56.952000,9:40 am,$27,2015-12-26,0,90001,04:25:00,2:05 pm
"$36
>",no,93650,,2015-12-22,04:55:57.142000,12:15 pm,$24,2015-12-26,0,90001,05:20:00,5:35 pm
"$34
>",no,93650,,2015-12-22,04:55:57.338000,1:00 pm,$23,2015-12-26,0,90001,04:25:00,5:25 pm
"$33
>",no,93650,,2015-12-22,04:55:57.538000,2:15 pm,$20,2015-12-26,0,90001,05:35:00,7:50 pm
"$34
>",no,93650,,2015-12-22,04:55:57.724000,3:45 pm,$23,2015-12-26,0,90001,04:25:00,8:10 pm
"$34
>",no,93650,,2015-12-22,04:55:57.915000,5:30 pm,$23,2015-12-26,0,90001,04:20:00,9:50 pm
"$42
>",no,93650,,2015-12-22,04:56:28.511000,4:30 am,$20,2015-12-26,0,95201,02:45:00,7:15 am
"$43
>",no,93650,,2015-12-22,04:56:28.698000,8:55 am,$24,2015-12-26,0,95201,02:50:00,11:45 am
"$43
>",no,93650,,2015-12-22,04:56:28.896000,12:25 pm,$22,2015-12-26,0,95201,02:05:00,2:30 pm
"$45
>",no,93650,,2015-12-22,04:56:29.087000,3:45 pm,$24,2015-12-26,0,95201,02:05:00,5:50 pm
"$42
>",no,93650,,2015-12-22,04:56:29.288000,7:50 pm,$19,2015-12-26,0,95201,02:55:00,10:45 pm
stdfare,express,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$38
>",no,95350,,2015-12-22,05:01:41.722000,3:30 am,$16,2015-12-27,0,93650,02:05:00,5:35 am
"$41
>",no,95350,,2015-12-22,05:01:41.940000,6:20 am,$22,2015-12-27,0,93650,02:10:00,8:30 am
"$38
>",no,95350,,2015-12-22,05:01:42.161000,7:40 am,$17,2015-12-27,0,93650,02:10:00,9:50 am
"$39
>",no,95350,,2015-12-22,05:01:42.399000,11:00 am,$22,2015-12-27,0,93650,01:45:00,12:45 pm
"$41
>",no,95350,,2015-12-22,05:01:42.621000,5:55 pm,$25,2015-12-27,0,93650,01:45:00,7:40 pm
"$38
>",no,95350,,2015-12-22,05:01:42.810000,5:55 pm,$20,2015-12-27,0,93650,02:10:00,8:05 pm
"$39
>",no,95350,,2015-12-22,05:01:42.998000,8:25 pm,$23,2015-12-27,0,93650,02:10:00,10:35 pm
"$49
>",no,94203,,2015-12-22,05:02:10.319000,3:30 am,$18,2015-12-27,0,93650,04:05:00,7:35 am
"$51
>",no,94203,,2015-12-22,05:02:10.550000,7:40 am,$22,2015-12-27,0,93650,04:15:00,11:55 am
"$53
>",no,94203,,2015-12-22,05:02:10.768000,2:35 pm,$26,2015-12-27,0,93650,03:10:00,5:45 pm
"$49
>",no,94203,,2015-12-22,05:02:10.966000,5:55 pm,$22,2015-12-27,0,93650,04:00:00,9:55 pm
"$53
>",no,94102,,2015-12-22,05:02:42.738000,6:20 am,$35,2015-12-27,0,93650,04:50:00,11:10 am
"$51
>",no,94102,,2015-12-22,05:02:42.927000,7:45 am,$33,2015-12-27,1,93650,05:45:00,1:30 pm
"$51
>",no,94102,,2015-12-22,05:02:43.115000,11:00 am,$35,2015-12-27,0,93650,04:30:00,3:30 pm
"$53
>",no,94102,,2015-12-22,05:02:43.307000,5:55 pm,$39,2015-12-27,0,93650,04:00:00,9:55 pm
"$42
>",no,95201,,2015-12-22,05:03:10.893000,3:30 am,$21,2015-12-27,0,93650,02:50:00,6:20 am
"$42
>",no,95201,,2015-12-22,05:03:11.142000,7:40 am,$21,2015-12-27,0,93650,02:55:00,10:35 am
"$45
>",no,95201,,2015-12-22,05:03:11.501000,2:35 pm,$27,2015-12-27,0,93650,02:05:00,4:40 pm
"$42
>",no,95201,,2015-12-22,05:03:11.749000,5:55 pm,$24,2015-12-27,0,93650,02:55:00,8:50 pm
"$43
>",no,95201,,2015-12-22,05:03:11.937000,8:25 pm,$27,2015-12-27,0,93650,02:55:00,11:20 pm
"$27
>",no,93301,,2015-12-22,05:03:42.368000,2:25 am,$10,2015-12-27,0,93650,01:55:00,4:20 am
"$28
>",no,93301,,2015-12-22,05:03:42.561000,5:15 am,$12,2015-12-27,0,93650,02:30:00,7:45 am
"$28
>",no,93301,,2015-12-22,05:03:42.752000,7:45 am,$12,2015-12-27,0,93650,01:55:00,9:40 am
"$28
>",no,93301,,2015-12-22,05:03:42.946000,9:05 am,$12,2015-12-27,0,93650,01:55:00,11:00 am
"$29
>",no,93301,,2015-12-22,05:03:43.177000,12:15 pm,$14,2015-12-27,0,93650,02:30:00,2:45 pm
"$29
>",no,93301,,2015-12-22,05:03:43.374000,1:00 pm,$14,2015-12-27,0,93650,01:55:00,2:55 pm
"$30
>",no,93301,,2015-12-22,05:03:43.561000,3:00 pm,$15,2015-12-27,0,93650,01:55:00,4:55 pm
"$27
>",no,93301,,2015-12-22,05:03:43.757000,4:20 pm,$12,2015-12-27,0,93650,02:40:00,7:00 pm
"$28
>",no,93301,,2015-12-22,05:03:43.951000,6:10 pm,$14,2015-12-27,0,93650,01:55:00,8:05 pm
"$27
>",no,93301,,2015-12-22,05:03:44.149000,9:55 pm,$12,2015-12-27,0,93650,01:55:00,11:50 pm
"$34
>",no,90001,,2015-12-22,05:04:12.424000,2:25 am,$24,2015-12-27,0,93650,04:50:00,7:15 am
"$34
>",no,90001,,2015-12-22,05:04:12.612000,5:15 am,$24,2015-12-27,0,93650,05:05:00,10:20 am
"$34
>",no,90001,,2015-12-22,05:04:12.795000,7:45 am,$24,2015-12-27,0,93650,04:40:00,12:25 pm
"$37
>",no,90001,,2015-12-22,05:04:12.988000,9:05 am,$26,2015-12-27,0,93650,04:20:00,1:25 pm
"$38
>",no,90001,,2015-12-22,05:04:13.197000,12:15 pm,$29,2015-12-27,1,93650,05:10:00,5:25 pm
"$36
>",no,90001,,2015-12-22,05:04:13.395000,12:15 pm,$26,2015-12-27,0,93650,05:20:00,5:35 pm
"$36
>",no,90001,,2015-12-22,05:04:13.645000,1:00 pm,$26,2015-12-27,0,93650,04:30:00,5:30 pm
"$37
>",no,90001,,2015-12-22,05:04:13.832000,3:00 pm,$28,2015-12-27,0,93650,04:25:00,7:25 pm
"$34
>",no,90001,,2015-12-22,05:04:14.024000,4:20 pm,$26,2015-12-27,0,93650,05:30:00,9:50 pm
"$36
>",no,90001,,2015-12-22,05:04:14.224000,6:10 pm,$28,2015-12-27,0,93650,04:20:00,10:30 pm
"$38
>",no,93650,,2015-12-22,05:04:45.556000,12:10 am,$17,2015-12-27,0,95350,01:55:00,2:05 am
"$39
>",no,93650,,2015-12-22,05:04:45.764000,5:15 am,$20,2015-12-27,0,95350,02:00:00,7:15 am
"$39
>",no,93650,,2015-12-22,05:04:45.956000,9:40 am,$20,2015-12-27,0,95350,02:05:00,11:45 am
"$39
>",no,93650,,2015-12-22,05:04:46.146000,10:45 am,$22,2015-12-27,0,95350,01:45:00,12:30 pm
"$38
>",no,93650,,2015-12-22,05:04:46.343000,1:40 pm,$19,2015-12-27,0,95350,02:10:00,3:50 pm
"$38
>",no,93650,,2015-12-22,05:04:46.528000,7:55 pm,$20,2015-12-27,0,95350,01:45:00,9:40 pm
"$39
>",no,93650,,2015-12-22,05:04:46.722000,8:40 pm,$23,2015-12-27,0,95350,02:05:00,10:45 pm
"$51
>",no,93650,,2015-12-22,05:05:13.865000,3:25 am,$22,2015-12-27,0,94203,03:50:00,7:15 am
"$51
>",no,93650,,2015-12-22,05:05:14.057000,7:35 am,$22,2015-12-27,0,94203,04:10:00,11:45 am
"$55
>",no,93650,,2015-12-22,05:05:14.250000,11:20 am,$28,2015-12-27,0,94203,03:10:00,2:30 pm
"$51
>",no,93650,,2015-12-22,05:05:14.443000,2:40 pm,$24,2015-12-27,0,94203,03:10:00,5:50 pm
"$51
>",no,93650,,2015-12-22,05:05:14.636000,6:45 pm,$26,2015-12-27,0,94203,04:00:00,10:45 pm
"$51
>",no,93650,,2015-12-22,05:05:41.803000,8:30 am,$33,2015-12-27,0,94102,04:00:00,12:30 pm
"$49
>",no,93650,,2015-12-22,05:05:41.994000,11:00 am,$31,2015-12-27,0,94102,04:50:00,3:50 pm
"$51
>",no,93650,,2015-12-22,05:05:42.187000,3:30 pm,$35,2015-12-27,1,94102,06:05:00,9:35 pm
"$49
>",no,93650,,2015-12-22,05:05:42.387000,5:40 pm,$33,2015-12-27,0,94102,04:00:00,9:40 pm
"$51
>",no,93650,,2015-12-22,05:06:09.672000,8:30 am,$33,2015-12-27,0,93301,04:00:00,12:30 pm
"$49
>",no,93650,,2015-12-22,05:06:09.871000,11:00 am,$31,2015-12-27,0,93301,04:50:00,3:50 pm
"$51
>",no,93650,,2015-12-22,05:06:10.062000,3:30 pm,$35,2015-12-27,1,93301,06:05:00,9:35 pm
"$49
>",no,93650,,2015-12-22,05:06:10.258000,5:40 pm,$33,2015-12-27,0,93301,04:00:00,9:40 pm
"$37
>",no,93650,,2015-12-22,05:06:38.205000,1:45 am,$26,2015-12-27,0,90001,04:20:00,6:05 am
"$33
>",no,93650,,2015-12-22,05:06:38.400000,2:00 am,$21,2015-12-27,0,90001,05:10:00,7:10 am
"$34
>",no,93650,,2015-12-22,05:06:38.602000,5:45 am,$24,2015-12-27,0,90001,04:45:00,10:30 am
"$36
>",no,93650,,2015-12-22,05:06:38.797000,9:40 am,$25,2015-12-27,0,90001,04:25:00,2:05 pm
"$34
>",no,93650,,2015-12-22,05:06:38.995000,12:15 pm,$25,2015-12-27,0,90001,05:20:00,5:35 pm
"$36
>",no,93650,,2015-12-22,05:06:39.192000,1:00 pm,$26,2015-12-27,0,90001,04:25:00,5:25 pm
"$34
>",no,93650,,2015-12-22,05:06:39.384000,2:15 pm,$25,2015-12-27,0,90001,05:35:00,7:50 pm
"$34
>",no,93650,,2015-12-22,05:06:39.586000,3:45 pm,$25,2015-12-27,0,90001,04:25:00,8:10 pm
"$36
>",no,93650,,2015-12-22,05:06:39.785000,5:30 pm,$28,2015-12-27,0,90001,04:20:00,9:50 pm
"$37
>",no,93650,,2015-12-22,05:07:07.677000,1:45 am,$26,2015-12-27,0,95201,04:20:00,6:05 am
"$33
>",no,93650,,2015-12-22,05:07:07.870000,2:00 am,$21,2015-12-27,0,95201,05:10:00,7:10 am
"$34
>",no,93650,,2015-12-22,05:07:08.061000,5:45 am,$24,2015-12-27,0,95201,04:45:00,10:30 am
"$36
>",no,93650,,2015-12-22,05:07:08.256000,9:40 am,$25,2015-12-27,0,95201,04:25:00,2:05 pm
"$34
>",no,93650,,2015-12-22,05:07:08.444000,12:15 pm,$25,2015-12-27,0,95201,05:20:00,5:35 pm
"$36
>",no,93650,,2015-12-22,05:07:08.643000,1:00 pm,$26,2015-12-27,0,95201,04:25:00,5:25 pm
"$34
>",no,93650,,2015-12-22,05:07:08.836000,2:15 pm,$25,2015-12-27,0,95201,05:35:00,7:50 pm
"$34
>",no,93650,,2015-12-22,05:07:09.028000,3:45 pm,$25,2015-12-27,0,95201,04:25:00,8:10 pm
"$36
>",no,93650,,2015-12-22,05:07:09.219000,5:30 pm,$28,2015-12-27,0,95201,04:20:00,9:50 pm
stdfare,express,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
"$36
>",no,95350,,2015-12-22,05:11:07.986000,3:30 am,$15,2015-12-28,0,93650,02:05:00,5:35 am
"$38
>",no,95350,,2015-12-22,05:11:08.196000,6:20 am,$18,2015-12-28,0,93650,02:10:00,8:30 am
"$36
>",no,95350,,2015-12-22,05:11:08.420000,7:40 am,$15,2015-12-28,0,93650,02:10:00,9:50 am
"$36
>",no,95350,,2015-12-22,05:11:08.654000,11:00 am,$15,2015-12-28,0,93650,01:45:00,12:45 pm
"$39
>",no,95350,,2015-12-22,05:11:08.866000,5:55 pm,$20,2015-12-28,0,93650,01:45:00,7:40 pm
